timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729757425116,574,HTTP Request-0,302,Found,Thread Group 1-78,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,574,0,0
1729757425690,3532,HTTP Request-1,200,OK,Thread Group 1-78,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3532,0,0
1729757425361,3863,HTTP Request,200,OK,Thread Group 1-152,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,562,0,0
1729757425361,562,HTTP Request-0,302,Found,Thread Group 1-152,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,562,0,0
1729757425923,3301,HTTP Request-1,200,OK,Thread Group 1-152,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3300,0,0
1729757425553,3638,HTTP Request,200,OK,Thread Group 1-195,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,671,0,0
1729757425496,3832,HTTP Request,200,OK,Thread Group 1-208,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,455,0,0
1729757425496,455,HTTP Request-0,302,Found,Thread Group 1-208,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,455,0,0
1729757425951,3377,HTTP Request-1,200,OK,Thread Group 1-208,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,3290,0,0
1729757425980,3348,HTTP Request,200,OK,Thread Group 1-188,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,904,0,0
1729757425980,904,HTTP Request-0,302,Found,Thread Group 1-188,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,904,0,0
1729757426884,2444,HTTP Request-1,200,OK,Thread Group 1-188,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2444,0,0
1729757425553,671,HTTP Request-0,302,Found,Thread Group 1-195,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,671,0,0
1729757426225,2966,HTTP Request-1,200,OK,Thread Group 1-195,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2966,0,0
1729757425878,3449,HTTP Request,200,OK,Thread Group 1-21,text,true,,1217,285,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,1058,0,0
1729757425878,1058,HTTP Request-0,302,Found,Thread Group 1-21,text,true,,376,142,237,237,http://gryffindor.hogwarts.A40.com/php/home.php,1058,0,0
1729757426937,2390,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,841,143,237,237,http://gryffindor.hogwarts.A40.com/php/login.php,2390,0,0
